epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,13650.8,0.75463,0.57412,1.13806,0.97237,0.97656,0.98526,0.83875,0.6656,0.33481,1.13163,0.000892,0.000892,0.000892
186,13722.9,0.74872,0.57347,1.13267,0.97253,0.97633,0.98521,0.83845,0.66528,0.33436,1.13134,0.0008425,0.0008425,0.0008425
187,13795.1,0.75048,0.57152,1.13902,0.97235,0.97648,0.98533,0.83871,0.66501,0.33387,1.13112,0.000793,0.000793,0.000793
188,13867.5,0.74084,0.56727,1.13855,0.97306,0.97529,0.98533,0.83896,0.6652,0.3337,1.13127,0.0007435,0.0007435,0.0007435
189,13939.9,0.74073,0.56796,1.13307,0.97298,0.97538,0.9854,0.84083,0.6649,0.33323,1.13101,0.000694,0.000694,0.000694
190,14011.8,0.74976,0.57045,1.13949,0.97286,0.97547,0.98542,0.83962,0.66538,0.33246,1.13145,0.0006445,0.0006445,0.0006445
191,14101.6,0.57363,0.32853,1.0892,0.97264,0.97523,0.98545,0.83978,0.66494,0.33199,1.13109,0.000595,0.000595,0.000595
192,14173.6,0.5629,0.31358,1.08333,0.97261,0.97509,0.98543,0.84004,0.66424,0.33165,1.13051,0.0005455,0.0005455,0.0005455
193,14245.3,0.5542,0.30414,1.07848,0.97168,0.97537,0.98527,0.83943,0.66354,0.33121,1.12984,0.000496,0.000496,0.000496
194,14317.3,0.54728,0.30671,1.07269,0.97174,0.97558,0.98532,0.8406,0.66283,0.33057,1.12915,0.0004465,0.0004465,0.0004465
195,14389.4,0.54845,0.30274,1.07309,0.97141,0.9762,0.98541,0.84097,0.66226,0.33029,1.12869,0.000397,0.000397,0.000397
196,14461.2,0.54038,0.29596,1.07531,0.9746,0.97226,0.98547,0.84103,0.66169,0.3302,1.12844,0.0003475,0.0003475,0.0003475
197,14533.3,0.5415,0.29431,1.06431,0.97458,0.97232,0.98557,0.84153,0.6611,0.33012,1.12804,0.000298,0.000298,0.000298
198,14605.4,0.54153,0.29226,1.06714,0.97128,0.9765,0.98557,0.84104,0.66043,0.32999,1.12779,0.0002485,0.0002485,0.0002485
199,14677.6,0.53352,0.29154,1.06751,0.97103,0.97664,0.98564,0.84112,0.65991,0.32956,1.12737,0.000199,0.000199,0.000199
200,14749.4,0.53236,0.29089,1.05783,0.97099,0.97668,0.9857,0.84058,0.65918,0.32972,1.12699,0.0001495,0.0001495,0.0001495
